,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName,Region,Political
967148,Carolina Dominguez,F,SBD,,88.45,54.43,97.52,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967149,Rebekah Roberts,F,SBD,,92.99,56.7,88.45,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967150,Lindsey Markcum,F,SBD,,88.45,45.36,92.99,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967151,Rachel McGregor,F,SBD,,88.45,34.02,95.25,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967152,Ashton Parton,F,SBD,,88.45,43.09,81.65,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967153,Harley Hawk,F,SBD,,83.91,40.82,86.18,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967154,Kenya Gomez,F,SBD,,77.11,38.56,92.99,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967155,Giselle Garcia,F,SBD,,58.97,24.95,61.23,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967156,Nicole Scott,F,SBD,,,,,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967157,Jazmin Tejeda,F,SBD,,108.86,56.7,147.42,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967158,Kandycee Walker,F,SBD,,131.54,52.16,129.27,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967159,Mindy Mullens,F,SBD,,111.13,56.7,129.27,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967160,Valerie Lord,F,SBD,,108.86,54.43,106.59,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967161,Nancy Martinez,F,SBD,,104.33,43.09,117.93,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967162,Haley Bell,F,SBD,,102.06,52.16,108.86,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967163,Anna Raby,F,SBD,,95.25,56.7,111.13,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967164,Brooke Daniel,F,SBD,,95.25,43.09,97.52,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967165,Morgan Shook,F,SBD,,83.91,40.82,104.33,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967166,Ashlie Lennard,F,SBD,,79.38,36.29,90.72,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967167,Payton Savage,F,SBD,,77.11,36.29,83.91,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967168,Adriana Olivares,F,SBD,,68.04,47.63,79.38,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967169,Lauren Tatom,F,SBD,,149.69,61.23,140.61,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967170,Alexandra Ross,F,SBD,,111.13,54.43,129.27,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967171,Sarah Scott,F,SBD,,122.47,65.77,106.59,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967172,Trew Gaston,F,SBD,,111.13,61.23,115.67,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967173,Daviona Amos,F,SBD,,102.06,58.97,113.4,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967174,Tiffani Boon,F,SBD,,111.13,56.7,106.59,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967175,Emily Flatt,F,SBD,,106.59,61.23,104.33,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967176,Nalyn Koenig,F,SBD,,95.25,52.16,120.2,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967177,Ashlynn Rhoades,F,SBD,,108.86,58.97,97.52,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967178,Jennifer Martinez,F,SBD,,104.33,43.09,115.67,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967179,Brooke Hodge,F,SBD,,97.52,58.97,104.33,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967180,Olivia Foster,F,SBD,,106.59,40.82,102.06,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967181,Angela Alcocer,F,SBD,,,,,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967182,Alyese Vinson,F,SBD,,129.27,61.23,138.35,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967183,Becky Kudayah,F,SBD,,120.2,58.97,131.54,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967184,Rachel Hellam,F,SBD,,138.35,52.16,120.2,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967185,Emily Tapia,F,SBD,,113.4,61.23,131.54,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967186,Allison Raby,F,SBD,,115.67,56.7,120.2,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967187,Beka Powers,F,SBD,,124.74,52.16,102.06,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967188,Kendra Smith,F,SBD,,102.06,63.5,111.13,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967189,Ruth Mitchell,F,SBD,,108.86,49.9,117.93,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967190,Kaylee Rogers,F,SBD,,102.06,52.16,120.2,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967191,Vanessa Cardenas,F,SBD,,111.13,47.63,113.4,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967192,Kaye Cortez,F,SBD,,111.13,47.63,113.4,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967193,Maren Bubeck,F,SBD,,97.52,45.36,115.67,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967194,Jazmin Puryear,F,SBD,,156.49,68.04,170.1,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967195,Kylee Howard,F,SBD,,151.95,79.38,158.76,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967196,Jessica Steinhoff,F,SBD,,142.88,79.38,140.61,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967197,Katie Kemp,F,SBD,,122.47,74.84,154.22,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967198,Madisyn Kile,F,SBD,,138.35,77.11,136.08,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967199,Julie Salazar,F,SBD,,138.35,77.11,117.93,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967200,Elyssa Leal,F,SBD,,120.2,63.5,131.54,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967201,Desiree Murray,F,SBD,,129.27,65.77,117.93,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967202,Faith Gunther,F,SBD,,122.47,61.23,124.74,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967203,Jacquelyn Bailey,F,SBD,,111.13,58.97,122.47,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967204,Kaycee Patterson,F,SBD,,111.13,70.31,104.33,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967205,Laren Rogers,F,SBD,,97.52,61.23,113.4,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967206,Nicole King,F,SBD,,113.4,61.23,113.4,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967207,Emily Jondron,F,SBD,17.5,145.15,115.67,158.76,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967208,Riece Talbert,F,SBD,,151.95,74.84,147.42,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967209,Maddie Dills,F,SBD,,145.15,65.77,145.15,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967210,Katie Jones,F,SBD,,138.35,68.04,138.35,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967211,Sarah Ortiz,F,SBD,,142.88,58.97,133.81,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967212,Destiny Neshyba,F,SBD,,131.54,61.23,136.08,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967213,Natalia Cox,F,SBD,,136.08,68.04,117.93,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967214,Angel Beavers,F,SBD,,138.35,58.97,124.74,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967215,Hannah Hacker,F,SBD,,136.08,56.7,124.74,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967216,Ashley Tice,F,SBD,,95.25,77.11,124.74,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967217,Marissa Manuel,F,SBD,,113.4,58.97,117.93,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967218,Jeannette Santos,F,SBD,,131.54,,,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967219,Sindi Ortiz,F,SBD,,154.22,65.77,133.81,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967220,Macy Davis,F,SBD,15.5,174.63,102.06,140.61,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967221,Clarissa Torres,F,SBD,,172.37,83.91,131.54,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967222,Brianna Sims,F,SBD,,140.61,81.65,156.49,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967223,FeKyra Wells,F,SBD,,158.76,70.31,136.08,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967224,Sierra Kerr,F,SBD,,131.54,74.84,147.42,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967225,Carla Guerra,F,SBD,,127.01,74.84,140.61,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967226,Kallie Flowers,F,SBD,,145.15,58.97,136.08,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967227,Ally Woodruff,F,SBD,,131.54,65.77,140.61,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967228,Stefani Norton,F,SBD,,142.88,68.04,117.93,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967229,Kara Harper,F,SBD,,133.81,54.43,129.27,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967230,Yanelle Lopez,F,SBD,,122.47,58.97,117.93,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967231,RayAnn Schooling,F,SBD,,113.4,61.23,120.2,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967232,Adriana Ramirez,F,SBD,,,,,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967233,Vail Springer,F,SBD,,195.04,131.54,140.61,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967234,Hailee Anderson,F,SBD,,183.7,88.45,176.9,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967235,Micah Scobee,F,SBD,,136.08,70.31,133.81,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967236,Madison Mills,F,SBD,,124.74,65.77,140.61,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967237,Ali Dragoo,F,SBD,,142.88,58.97,122.47,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967238,Korie O'Dell,F,SBD,,129.27,56.7,122.47,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967239,Gloria Melendez,F,SBD,,117.93,56.7,115.67,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967240,Molly Kay,F,SBD,,106.59,54.43,113.4,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967241,Lizeth Olmos,F,SBD,,106.59,58.97,106.59,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967242,Valerie McFarland,F,SBD,,88.45,45.36,99.79,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967243,Amber Poole,F,SBD,,104.33,47.63,,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967244,Lupe Rodriquez,F,SBD,,117.93,49.9,122.47,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967245,Clarissa Rios,F,SBD,,154.22,,129.27,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967246,Jazmine Kuper,F,SBD,,174.63,104.33,149.69,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967247,Alissa Boubel,F,SBD,,158.76,79.38,161.03,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967248,Kayla Young,F,SBD,,154.22,92.99,149.69,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967249,Codie Fields,F,SBD,,158.76,70.31,131.54,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967250,Stephanie Cruz,F,SBD,,158.76,70.31,124.74,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967251,Jacqulyn Fennel,F,SBD,,151.95,79.38,122.47,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967252,Alicia Vazquez,F,SBD,,120.2,68.04,142.88,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967253,Sophia Perez,F,SBD,,145.15,40.82,136.08,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967254,Madison Stout,F,SBD,,136.08,70.31,113.4,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967255,Celeste Sanchez,F,SBD,,127.01,54.43,117.93,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967256,Eme Flores,F,SBD,,122.47,45.36,111.13,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967257,Destiny Estrada,F,SBD,,156.49,90.72,,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967258,Priscilla Adejokun,F,SBD,,240.4,117.93,231.33,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967259,Erlyna Morgan,F,SBD,,204.12,88.45,167.83,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967260,Nazaketh Montes,F,SBD,,195.04,108.86,147.42,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967261,Melissa Monjaraz,F,SBD,,138.35,70.31,129.27,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967262,Marissia Bias,F,SBD,,117.93,54.43,120.2,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967263,Angie Ferrer,F,SBD,,120.2,43.09,127.01,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967264,Jhorden Tennyson,F,SBD,,90.72,56.7,129.27,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967265,Annie Slavings,F,SBD,,111.13,58.97,102.06,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967266,Zaundra Bershell,F,SBD,,99.79,70.31,88.45,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967267,Ashley Enriquez,F,SBD,,226.8,88.45,149.69,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967268,Tori Scott,F,SBD,,195.04,95.25,149.69,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967269,Kayshya Caffee,F,SBD,,124.74,74.84,170.1,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967270,Ayla Jordan,F,SBD,,147.42,79.38,113.4,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967271,Tess Hickey,F,SBD,,201.85,106.59,,,THSWPA,2017,USA,TX,Region 6 Division 2 Championships,South,Red
967272,Ashley Fink,F,SBD,,113.4,54.43,108.86,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967273,Maya Higginbothom,F,SBD,,102.06,49.9,104.33,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967274,Alex Villegas,F,SBD,,95.25,47.63,111.13,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967275,Melissa Ocasio,F,SBD,,86.18,58.97,104.33,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967276,Courtney Edmonds,F,SBD,,79.38,36.29,97.52,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967277,Sabrina Cummings,F,SBD,,90.72,45.36,74.84,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967278,Stefani Bermudez,F,SBD,,79.38,43.09,88.45,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967279,Maddie Knight,F,SBD,,72.57,31.75,99.79,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967280,Emily McDonald,F,SBD,,74.84,31.75,81.65,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967281,Genesis Zamora,F,SBD,,99.79,56.7,,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967282,Belen Fuentes,F,SBD,,124.74,61.23,115.67,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967283,Shelbie Rhodes,F,SBD,,113.4,52.16,122.47,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967284,Molly Chhor,F,SBD,,104.33,47.63,122.47,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967285,Marleigh Ortega,F,SBD,,111.13,52.16,97.52,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967286,Lauren Gilliam,F,SBD,,104.33,47.63,106.59,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967287,Jennifer Phan,F,SBD,,79.38,36.29,104.33,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967288,Asia Medlin,F,SBD,,83.91,47.63,86.18,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967289,Kimberly Lai,F,SBD,,65.77,27.22,74.84,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967290,Janie Aguaro,F,SBD,,63.5,31.75,68.04,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967291,Skyler Blodgett,F,SBD,,65.77,22.68,61.23,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967292,Lexi Walker,F,SBD,,,,,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967293,Aakilah McCoy,F,SBD,,99.79,40.82,,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967294,Sonni Ghering,F,SBD,,127.01,61.23,113.4,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967295,Kennedy Blackmon,F,SBD,,102.06,63.5,122.47,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967296,Jenny Tagle,F,SBD,,108.86,52.16,122.47,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967297,Cecelia Allen,F,SBD,,106.59,54.43,120.2,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967298,Alex Slaughter,F,SBD,,124.74,49.9,102.06,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967299,Ally Hathaway,F,SBD,,104.33,56.7,97.52,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967300,Payton Davison,F,SBD,,99.79,47.63,108.86,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967301,Grace Sipho,F,SBD,,88.45,40.82,122.47,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967302,Makyla Campbell,F,SBD,,97.52,49.9,102.06,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967303,Erin Plemmons,F,SBD,,90.72,56.7,97.52,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967304,Marrisa Rodriguez,F,SBD,,95.25,45.36,102.06,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967305,Puckie Ratanabouapha,F,SBD,,102.06,54.43,,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967306,Bernabeth Beason,F,SBD,,127.01,77.11,131.54,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967307,Christina Sanchez,F,SBD,,127.01,56.7,140.61,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967308,Maddi Curry,F,SBD,,136.08,54.43,131.54,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967309,Giovanna Valdez,F,SBD,,113.4,81.65,127.01,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967310,Alysa Henderson,F,SBD,,127.01,52.16,136.08,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967311,Izzi Fielder,F,SBD,,122.47,61.23,127.01,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967312,Ravyn Wagoner,F,SBD,,122.47,61.23,122.47,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967313,Amy Trimble,F,SBD,,127.01,54.43,113.4,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967314,Destini Dayries,F,SBD,,111.13,56.7,122.47,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967315,Candice Bolden,F,SBD,,108.86,56.7,115.67,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967316,Kyrie Sauceda,F,SBD,,92.99,65.77,113.4,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967317,Shantell James,F,SBD,,,,,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967318,Maddie Graham,F,SBD,17.5,183.7,113.4,158.76,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967319,Hannah Saldivar,F,SBD,,131.54,74.84,145.15,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967320,Alissa Saldivar,F,SBD,,129.27,74.84,147.42,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967321,Jane Onuoha,F,SBD,,129.27,47.63,145.15,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967322,Madisyn Betancur,F,SBD,,113.4,63.5,140.61,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967323,Olivia Helm,F,SBD,,131.54,63.5,117.93,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967324,Gretchen Moravits,F,SBD,,120.2,54.43,127.01,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967325,Adalia McDowell,F,SBD,,102.06,65.77,113.4,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967326,Catherine Stowell,F,SBD,,102.06,65.77,113.4,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967327,Victoria Bell,F,SBD,,95.25,61.23,120.2,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967328,Hannah Scott,F,SBD,,113.4,65.77,,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967329,Kim Jackson,F,SBD,,120.2,,,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967330,Tianna Rainey,F,SBD,,147.42,68.04,167.83,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967331,Hannah Eboagu,F,SBD,,145.15,74.84,161.03,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967332,Madalyn Whatley,F,SBD,,147.42,86.18,147.42,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967333,Courtney DeCoste,F,SBD,14.5,147.42,74.84,154.22,13-15,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967334,Hannah Skinner,F,SBD,,142.88,81.65,140.61,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967335,MyKiyah Whitfield,F,SBD,,133.81,70.31,142.88,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967336,Gina Jaworksi,F,SBD,,115.67,77.11,131.54,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967337,Kaston Harris,F,SBD,,127.01,58.97,136.08,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967338,Laura Guzman,F,SBD,,129.27,45.36,142.88,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967339,Destiny Johnson,F,SBD,,124.74,54.43,138.35,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967340,Brittany Bryant,F,SBD,,129.27,52.16,129.27,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967341,Nari Sherman,F,SBD,,142.88,,,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967342,Jaydan Hunt,F,SBD,,161.03,97.52,158.76,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967343,Nancy Yousif,F,SBD,,183.7,72.57,136.08,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967344,Onize Musa,F,SBD,,149.69,70.31,156.49,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967345,Neiddy Rodriguez,F,SBD,,156.49,70.31,147.42,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
967346,Sydni Allen,F,SBD,,147.42,65.77,161.03,,THSWPA,2017,USA,TX,Region 6 Division 1 Regional Championship,South,Red
