,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName
942502,Tiffany Mercado,F,SBD,,,,,,THSWPA,2016,USA,TX,Longhorn Invitational
942503,Ashtyn Burget,F,SBD,,145.15,83.91,158.76,,THSWPA,2016,USA,TX,Longhorn Invitational
942504,Mayan Young,F,SBD,,136.08,68.04,156.49,,THSWPA,2016,USA,TX,Longhorn Invitational
942505,Malen Hernandez,F,SBD,,140.61,70.31,147.42,,THSWPA,2016,USA,TX,Longhorn Invitational
942506,Mie Somiari,F,SBD,,140.61,58.97,154.22,,THSWPA,2016,USA,TX,Longhorn Invitational
942507,Alexis Little,F,SBD,,147.42,63.5,124.74,,THSWPA,2016,USA,TX,Longhorn Invitational
942508,Nyaliba Musa,F,SBD,,127.01,56.7,145.15,,THSWPA,2016,USA,TX,Longhorn Invitational
942509,J'Briel Grimes,F,SBD,,131.54,49.9,145.15,,THSWPA,2016,USA,TX,Longhorn Invitational
942510,Gabriela Zavala,F,SBD,,104.33,45.36,127.01,,THSWPA,2016,USA,TX,Longhorn Invitational
942511,Jada Kitna,F,SBD,,106.59,49.9,120.2,,THSWPA,2016,USA,TX,Longhorn Invitational
942512,Hailey Mullins,F,SBD,,102.06,52.16,92.99,,THSWPA,2016,USA,TX,Longhorn Invitational
942513,Danielle Bowling,F,SBD,,79.38,43.09,90.72,,THSWPA,2016,USA,TX,Longhorn Invitational
942514,Lauren Galindo,F,SBD,,81.65,29.48,81.65,,THSWPA,2016,USA,TX,Longhorn Invitational
942515,Abi Lutz,F,SBD,,181.44,88.45,149.69,,THSWPA,2016,USA,TX,Longhorn Invitational
942516,Emily Jondron,F,SBD,16.5,138.35,113.4,142.88,16-17,THSWPA,2016,USA,TX,Longhorn Invitational
942517,Maddie Whaley,F,SBD,,142.88,77.11,136.08,,THSWPA,2016,USA,TX,Longhorn Invitational
942518,Neiddy Rodriguez,F,SBD,,145.15,58.97,142.88,,THSWPA,2016,USA,TX,Longhorn Invitational
942519,Kayla Young,F,SBD,,136.08,70.31,136.08,,THSWPA,2016,USA,TX,Longhorn Invitational
942520,Frannie Farlow,F,SBD,,138.35,63.5,129.27,,THSWPA,2016,USA,TX,Longhorn Invitational
942521,Gaudalupe Solorzano,F,SBD,,117.93,56.7,127.01,,THSWPA,2016,USA,TX,Longhorn Invitational
942522,Alexandra De La Cruz,F,SBD,,120.2,58.97,115.67,,THSWPA,2016,USA,TX,Longhorn Invitational
942523,Bryonna Malcolm,F,SBD,,115.67,52.16,113.4,,THSWPA,2016,USA,TX,Longhorn Invitational
942524,Momo Dunn,F,SBD,,122.47,29.48,124.74,,THSWPA,2016,USA,TX,Longhorn Invitational
942525,Ashley Henagin,F,SBD,,108.86,40.82,108.86,,THSWPA,2016,USA,TX,Longhorn Invitational
942526,Cheyenne Shewmake,F,SBD,,115.67,40.82,99.79,,THSWPA,2016,USA,TX,Longhorn Invitational
942527,Kylie Newman,F,SBD,,124.74,,,,THSWPA,2016,USA,TX,Longhorn Invitational
942528,Bianca Ramirez,F,SBD,,,,,,THSWPA,2016,USA,TX,Longhorn Invitational
942529,Hanna Beattie,F,SBD,,170.1,77.11,145.15,,THSWPA,2016,USA,TX,Longhorn Invitational
942530,Kennedy Martin,F,SBD,,95.25,56.7,129.27,,THSWPA,2016,USA,TX,Longhorn Invitational
942531,Talia Hayes,F,SBD,,104.33,49.9,120.2,,THSWPA,2016,USA,TX,Longhorn Invitational
942532,Fre'Kelle Rouse,F,SBD,,,,,,THSWPA,2016,USA,TX,Longhorn Invitational
942533,Hailey Covington,F,SBD,,,,,,THSWPA,2016,USA,TX,Longhorn Invitational
942534,Karizma Alexander,F,SBD,,154.22,61.23,163.29,,THSWPA,2016,USA,TX,Longhorn Invitational
942535,Kadeija Edwards,F,SBD,,151.95,74.84,151.95,,THSWPA,2016,USA,TX,Longhorn Invitational
942536,Jasmine Ruvalcaba,F,SBD,,145.15,79.38,147.42,,THSWPA,2016,USA,TX,Longhorn Invitational
942537,Victoria Martinez,F,SBD,,149.69,77.11,138.35,,THSWPA,2016,USA,TX,Longhorn Invitational
942538,Ebony Thibodeaux,F,SBD,,142.88,72.57,149.69,,THSWPA,2016,USA,TX,Longhorn Invitational
942539,Kelsy Medlin,F,SBD,,154.22,74.84,113.4,,THSWPA,2016,USA,TX,Longhorn Invitational
942540,Teanna Lewis,F,SBD,,79.38,43.09,97.52,,THSWPA,2016,USA,TX,Longhorn Invitational
942541,Acacia Ray,F,SBD,,142.88,,,,THSWPA,2016,USA,TX,Longhorn Invitational
942542,Marion Wright,F,SBD,,172.37,108.86,158.76,,THSWPA,2016,USA,TX,Longhorn Invitational
942543,Blanca Vega,F,SBD,,181.44,88.45,158.76,,THSWPA,2016,USA,TX,Longhorn Invitational
942544,Destiny Estrada,F,SBD,,138.35,77.11,131.54,,THSWPA,2016,USA,TX,Longhorn Invitational
942545,Brienna Thornton,F,SBD,,127.01,72.57,131.54,,THSWPA,2016,USA,TX,Longhorn Invitational
942546,Hannah White,F,SBD,16.5,115.67,49.9,124.74,16-17,THSWPA,2016,USA,TX,Longhorn Invitational
942547,Faith Smith,F,SBD,,113.4,58.97,117.93,,THSWPA,2016,USA,TX,Longhorn Invitational
942548,Caylin Gaines,F,SBD,,104.33,52.16,127.01,,THSWPA,2016,USA,TX,Longhorn Invitational
942549,Devan Andrews,F,SBD,,111.13,56.7,108.86,,THSWPA,2016,USA,TX,Longhorn Invitational
942550,Dominique Calhoun,F,SBD,,,,,,THSWPA,2016,USA,TX,Longhorn Invitational
942551,Lauren Foley,F,SBD,,,,,,THSWPA,2016,USA,TX,Longhorn Invitational
942552,Bianca Martinez,F,SBD,17.5,106.59,49.9,108.86,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942553,Arianna Aguilar,F,SBD,13.0,86.18,40.82,95.25,13-15,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942554,Destiny Barrientez,F,SBD,,58.97,31.75,86.18,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942555,Liszette Ortiz-Rosado,F,SBD,14.5,108.86,61.23,111.13,13-15,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942556,Demi Lopez,F,SBD,,104.33,43.09,108.86,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942557,Alexis Longoria,F,SBD,,102.06,36.29,97.52,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942558,Ana Lopez,F,SBD,,81.65,43.09,79.38,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942559,Marissa Rios,F,SBD,,68.04,36.29,70.31,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942560,Sophia Romero,F,SBD,,136.08,56.7,127.01,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942561,Phaidra Malcher,F,SBD,,111.13,49.9,104.33,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942562,Elena Valdez,F,SBD,,99.79,52.16,106.59,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942563,Robin Naranjo,F,SBD,,90.72,34.02,106.59,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942564,Cheyenne Janssen,F,SBD,,74.84,36.29,113.4,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942565,Abigail Favella,F,SBD,,77.11,36.29,77.11,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942566,Abby Garcia,F,SBD,,102.06,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942567,Patricia Lara,F,SBD,,127.01,54.43,124.74,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942568,Miranda Segura,F,SBD,,113.4,43.09,120.2,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942569,Emily Valdez,F,SBD,,113.4,47.63,99.79,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942570,Serenity Alaniz,F,SBD,,97.52,45.36,113.4,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942571,Monique Avalos,F,SBD,,79.38,45.36,90.72,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942572,Stefanie Pina,F,SBD,,68.04,34.02,92.99,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942573,Deziraye Reger,F,SBD,,43.09,27.22,61.23,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942574,Nallely Gutierrez,F,SBD,15.5,108.86,77.11,129.27,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942575,Elena Benavidez,F,SBD,,106.59,47.63,115.67,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942576,Savanna Russell,F,SBD,,102.06,49.9,108.86,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942577,Casey Mathis,F,SBD,,92.99,49.9,113.4,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942578,Lauryn Campos,F,SBD,,102.06,31.75,122.47,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942579,Ava Schwarzlose,F,SBD,,95.25,36.29,102.06,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942580,Diamond Carl,F,SBD,,86.18,47.63,95.25,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942581,Jessica Ayala,F,SBD,,86.18,36.29,95.25,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942582,Alexis Salazar,F,SBD,,129.27,65.77,142.88,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942583,Kayci Molina,F,SBD,,124.74,52.16,127.01,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942584,Kinley Liska,F,SBD,,117.93,49.9,127.01,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942585,McKenzie Voelkel,F,SBD,,122.47,54.43,113.4,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942586,Mariah Gomez,F,SBD,,113.4,43.09,120.2,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942587,Paige Nance,F,SBD,,108.86,47.63,106.59,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942588,Caitlin Innes,F,SBD,,97.52,47.63,102.06,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942589,Lauren Lara,F,SBD,15.5,81.65,43.09,117.93,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942590,Jillyanna Avalos,F,SBD,,95.25,36.29,86.18,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942591,Brynn Stadtmueller,F,SBD,,97.52,45.36,68.04,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942592,Pam Inclan,F,SBD,,72.57,36.29,95.25,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942593,Alex Villanueva,F,SBD,,58.97,36.29,97.52,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942594,Audrey Gonzales,F,SBD,,133.81,63.5,142.88,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942595,Gabby Albiar,F,SBD,,129.27,61.23,142.88,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942596,Kendall Straube,F,SBD,,122.47,52.16,142.88,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942597,Cassie Castro,F,SBD,,136.08,52.16,124.74,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942598,Delina Morales,F,SBD,,122.47,47.63,131.54,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942599,Loren Chavez,F,SBD,16.5,117.93,70.31,108.86,16-17,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942600,Karina Perez,F,SBD,,120.2,68.04,104.33,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942601,Kim Rios,F,SBD,,81.65,47.63,124.74,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942602,Alex Altamirano,F,SBD,,97.52,40.82,102.06,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942603,Megan Martinez,F,SBD,18.5,183.7,95.25,145.15,18-19,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942604,Larissa Miller,F,SBD,,122.47,58.97,131.54,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942605,Adriana Martinez,F,SBD,,120.2,56.7,129.27,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942606,Natalia Ortiz,F,SBD,,108.86,56.7,122.47,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942607,Teresa Diaz,F,SBD,18.5,149.69,68.04,167.83,18-19,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942608,Jacque Delgado,F,SBD,,151.95,61.23,131.54,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942609,Kamryn Gutierrez,F,SBD,,102.06,45.36,111.13,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942610,Gaby Moreno,F,SBD,,83.91,52.16,90.72,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942611,Elizabeth Emmerson,F,SBD,,83.91,40.82,97.52,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942612,Gabriella Franco,F,SBD,,86.18,43.09,90.72,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942613,Caitlyn Stratton,F,SBD,,154.22,58.97,147.42,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942614,Aimee Youngblood,F,SBD,,136.08,63.5,131.54,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942615,Ashley Peterson,F,SBD,,104.33,63.5,113.4,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942616,Darian De los Santos,F,SBD,,86.18,40.82,97.52,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942617,Jessica Hernandez,F,SBD,,68.04,38.56,95.25,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942618,Amberosia Aleman,F,SBD,,136.08,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942619,Samantha Heimer,F,SBD,15.5,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942620,Nayeli Gutierrez,F,SBD,,111.13,61.23,117.93,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942621,Marissa Hernandez,F,SBD,,113.4,45.36,131.54,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942622,Amber Gonzalez,F,SBD,,83.91,56.7,142.88,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942623,Madison Oaks,F,SBD,,106.59,45.36,111.13,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942624,Mia Rodriguez,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942625,Carle Straube,F,SBD,17.5,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942626,Taylor Barton,F,SBD,16.5,,,,16-17,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942627,Priscilla Egua,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942628,Maggie Cleary,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942629,Dominique Rivera,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942630,Cydney Rodriguez,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942631,Jenna Ochoa,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942632,Victoria Kortz,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942633,Regan Person,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942634,Makenzie Quiros,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942635,Camila Salazar,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942636,Adrianna Landry,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942637,Angel Arguijo,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942638,Mercedes Mendoza,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942639,Kristiana Kelley,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942640,Codi Steenbeke,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942641,Akacia Ortiz,F,SBD,,,,,,THSWPA,2016,USA,TX,Karnes City Invitational Girls
942642,Priscila Garza,F,SBD,,61.23,24.95,63.5,,THSWPA,2016,USA,TX,BISD City Championship
942643,Alexa Alaniz,F,SBD,,124.74,56.7,120.2,,THSWPA,2016,USA,TX,BISD City Championship
942644,Alexis Rivas,F,SBD,,111.13,45.36,102.06,,THSWPA,2016,USA,TX,BISD City Championship
942645,Perla Hernandez,F,SBD,,104.33,43.09,108.86,,THSWPA,2016,USA,TX,BISD City Championship
942646,Karen Amacio,F,SBD,,90.72,38.56,86.18,,THSWPA,2016,USA,TX,BISD City Championship
942647,Lupita Gonzalez,F,SBD,,86.18,24.95,63.5,,THSWPA,2016,USA,TX,BISD City Championship
942648,Alejandra Escandon,F,SBD,,108.86,47.63,115.67,,THSWPA,2016,USA,TX,BISD City Championship
942649,Stephanie Ray,F,SBD,,102.06,40.82,106.59,,THSWPA,2016,USA,TX,BISD City Championship
942650,Jackie Del Molino,F,SBD,,81.65,36.29,95.25,,THSWPA,2016,USA,TX,BISD City Championship
942651,Tamara Guerrero,F,SBD,,127.01,52.16,138.35,,THSWPA,2016,USA,TX,BISD City Championship
942652,Suzy Martinez,F,SBD,,117.93,54.43,133.81,,THSWPA,2016,USA,TX,BISD City Championship
942653,Stephanie Garcia,F,SBD,17.5,138.35,52.16,111.13,,THSWPA,2016,USA,TX,BISD City Championship
942654,Demi Ibarra,F,SBD,,124.74,45.36,120.2,,THSWPA,2016,USA,TX,BISD City Championship
942655,Beatriz Zapata,F,SBD,,113.4,45.36,120.2,,THSWPA,2016,USA,TX,BISD City Championship
942656,Deisy Moreno,F,SBD,,97.52,34.02,90.72,,THSWPA,2016,USA,TX,BISD City Championship
942657,Julietta Montalvo,F,SBD,,72.57,34.02,79.38,,THSWPA,2016,USA,TX,BISD City Championship
942658,Abby Anguiano,F,SBD,,65.77,29.48,77.11,,THSWPA,2016,USA,TX,BISD City Championship
942659,Hillary Gonzalez,F,SBD,,79.38,,,,THSWPA,2016,USA,TX,BISD City Championship
942660,Sofia Cruz,F,SBD,,151.95,70.31,140.61,,THSWPA,2016,USA,TX,BISD City Championship
942661,Gabby Haylock,F,SBD,,147.42,56.7,133.81,,THSWPA,2016,USA,TX,BISD City Championship
942662,Gloria Saldana,F,SBD,,129.27,52.16,115.67,,THSWPA,2016,USA,TX,BISD City Championship
942663,Joanna Rodriguez,F,SBD,,127.01,49.9,117.93,,THSWPA,2016,USA,TX,BISD City Championship
942664,Paloma Mendiola,F,SBD,,111.13,43.09,102.06,,THSWPA,2016,USA,TX,BISD City Championship
942665,Ashley Garza,F,SBD,,102.06,47.63,102.06,,THSWPA,2016,USA,TX,BISD City Championship
942666,Nasay Herbert,F,SBD,,104.33,38.56,108.86,,THSWPA,2016,USA,TX,BISD City Championship
942667,Emily Trevino,F,SBD,,88.45,36.29,83.91,,THSWPA,2016,USA,TX,BISD City Championship
942668,Ashley Bobadilla,F,SBD,,102.06,,,,THSWPA,2016,USA,TX,BISD City Championship
942669,Alexandra Chavez,F,SBD,16.5,179.17,83.91,165.56,16-17,THSWPA,2016,USA,TX,BISD City Championship
942670,Marisol Pulido,F,SBD,,149.69,61.23,158.76,,THSWPA,2016,USA,TX,BISD City Championship
942671,Val Reyes,F,SBD,,156.49,56.7,138.35,,THSWPA,2016,USA,TX,BISD City Championship
942672,Joanna Trujillo,F,SBD,,115.67,38.56,113.4,,THSWPA,2016,USA,TX,BISD City Championship
942673,Monica Pensado,F,SBD,,90.72,34.02,99.79,,THSWPA,2016,USA,TX,BISD City Championship
942674,Cecilia Delgado,F,SBD,,83.91,38.56,95.25,,THSWPA,2016,USA,TX,BISD City Championship
942675,Amanda Ramos,F,SBD,,95.25,34.02,83.91,,THSWPA,2016,USA,TX,BISD City Championship
942676,Krista Figueroa,F,SBD,,156.49,61.23,136.08,,THSWPA,2016,USA,TX,BISD City Championship
942677,Melaine Quintero,F,SBD,,142.88,52.16,154.22,,THSWPA,2016,USA,TX,BISD City Championship
942678,Teresa Hernandez,F,SBD,,124.74,49.9,122.47,,THSWPA,2016,USA,TX,BISD City Championship
942679,Vanessa Ravell,F,SBD,,131.54,40.82,95.25,,THSWPA,2016,USA,TX,BISD City Championship
942680,Alice Hernandez,F,SBD,,97.52,38.56,124.74,,THSWPA,2016,USA,TX,BISD City Championship
942681,Claudia Silva,F,SBD,,99.79,43.09,102.06,,THSWPA,2016,USA,TX,BISD City Championship
942682,Erika Treto,F,SBD,,49.9,22.68,70.31,,THSWPA,2016,USA,TX,BISD City Championship
942683,Adriana Valerio,F,SBD,,147.42,61.23,142.88,,THSWPA,2016,USA,TX,BISD City Championship
942684,Brittany Barrer,F,SBD,,99.79,34.02,106.59,,THSWPA,2016,USA,TX,BISD City Championship
942685,Kassie Lopez,F,SBD,,140.61,61.23,136.08,,THSWPA,2016,USA,TX,BISD City Championship
942686,Litzy Cantu,F,SBD,,97.52,56.7,113.4,,THSWPA,2016,USA,TX,BISD City Championship
942687,Genesis Gonzalez,F,SBD,,102.06,47.63,102.06,,THSWPA,2016,USA,TX,BISD City Championship
942688,Maya Perez,F,SBD,,170.1,,,,THSWPA,2016,USA,TX,BISD City Championship
942689,Julianna Delgado,F,SBD,,197.31,68.04,165.56,,THSWPA,2016,USA,TX,BISD City Championship
942690,Diana Mendoza,F,SBD,,151.95,68.04,106.59,,THSWPA,2016,USA,TX,BISD City Championship
942691,Blanca Gonzales,F,SBD,,,,,,THSWPA,2016,USA,TX,BISD City Championship
942692,Joy Perez,F,SBD,,174.63,83.91,156.49,,THSWPA,2016,USA,TX,BISD City Championship
942693,Amanda Garcia,F,SBD,,181.44,79.38,147.42,,THSWPA,2016,USA,TX,BISD City Championship
942694,Rene Almazan,F,SBD,,154.22,58.97,124.74,,THSWPA,2016,USA,TX,BISD City Championship
942695,Yesenia Pena,F,SBD,,117.93,61.23,104.33,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942696,Amber Flores,F,SBD,21.5,95.25,36.29,102.06,20-23,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942697,Aaliyah Garcia,F,SBD,14.5,83.91,38.56,104.33,13-15,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942698,Sandra Paul,F,SBD,,83.91,27.22,88.45,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942699,Merisa Maldonado,F,SBD,,65.77,27.22,81.65,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942700,Priscilla Herrera,F,SBD,,54.43,27.22,61.23,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942701,Jessica Gallegos,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942702,Yvette Flores,F,SBD,16.0,124.74,68.04,124.74,16-17,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942703,Emily Cartwright,F,SBD,,83.91,34.02,92.99,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942704,Janet de la Sancha,F,SBD,,88.45,34.02,86.18,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942705,Celeste Correa,F,SBD,14.5,72.57,31.75,90.72,13-15,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942706,Katherine Rodriguez,F,SBD,17.5,65.77,29.48,92.99,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942707,Tiffany Benavides,F,SBD,17.5,56.7,29.48,81.65,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942708,Sidney Knight,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942709,Selena Williams,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942710,Alexis Martinez,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942711,Keegan Shinn,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942712,Glenda Hernandez,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942713,Makenzie Gregg,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942714,Victoria Garza,F,SBD,,77.11,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942715,Samantha Solis,F,SBD,,47.63,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942716,Chrissy Garcia,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942717,Kaitlyn Pelitire,F,SBD,15.5,131.54,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942718,Kaylani Avila,F,SBD,,83.91,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942719,Isanelli Martinez,F,SBD,14.5,45.36,,,13-15,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942720,Julissa Ortiz,F,SBD,18.5,138.35,74.84,158.76,18-19,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942721,Catrina Garcia,F,SBD,18.5,142.88,65.77,133.81,18-19,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942722,Sydney Martinez,F,SBD,17.5,124.74,56.7,140.61,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942723,Karina Garay,F,SBD,16.5,122.47,70.31,122.47,16-17,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942724,Marlene Rodriguez,F,SBD,,117.93,47.63,136.08,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942725,Sylvia Gil,F,SBD,,113.4,63.5,122.47,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942726,Brooke Brown,F,SBD,16.5,117.93,45.36,124.74,16-17,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942727,Nallely Gallegos,F,SBD,,72.57,40.82,102.06,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942728,Skylar Shaw,F,SBD,,68.04,34.02,92.99,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942729,Danie Gerardo,F,SBD,,83.91,31.75,72.57,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942730,Patricia Gembler,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942731,Breanna Adams,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942732,Monique Covarrubias,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942733,Mariela Davila,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942734,Ericka Garcia,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942735,Yasneea Galvan,F,SBD,,,,,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942736,Aly Urrabazo,F,SBD,,136.08,74.84,133.81,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942737,Haley Sharp,F,SBD,15.5,145.15,65.77,122.47,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942738,Amanda Perez,F,SBD,,102.06,61.23,117.93,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942739,Sophia Chavez,F,SBD,,111.13,45.36,115.67,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942740,Erica Hewtty,F,SBD,,106.59,54.43,99.79,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942741,Alessandra Vargas,F,SBD,,102.06,47.63,99.79,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
942742,Tori Luce,F,SBD,,97.52,49.9,102.06,,THSWPA,2016,USA,TX,Medina Valley Hill Country Classic
